Comment	Sentiment	Score
거짓말	0	-1
거짓	0	-1
비전 승리	0	-1
열망 탄생 미국 대통 트럼프 능력 지도력 국제무대 왕따 미국 대전 최대 국가 부채 백인 우월주의 지향 증오 미움 미국 민주주의 역사 똥칠 탄핵 도시 홈리스 텐트 트럼프 미국 최악 대통 시각 증명 맹목 신주 단지 한국	0	-2
진리	1	1
바보 문제 경제 페미야 경제 자영업 부동산 정책 여가부 남녀 혐오 조장 페미 떼법 폭정	0	-2
전과 싸움	0	-1
개연 클럽 인사 도움	1	1
찢재명 지지자 지식인 부자	1	1
살인자 드럼통	0	-1
세계 최고 원자로 폐기	1	1
부작용 함량 미달 거짓 성분 섭취	0	-2
존경 작가	1	1
현실 부정 정신 승리 자기 합리	0	-2
진실	1	1
악행 범죄 가족 엄벌	0	-1
먹사무리 제거 완성 즈음 이단 방역 순수 교인 모임 분위기 조정	1	1
사기 좀도둑 도박 마약 가족	0	-2
최악 최악	0	-2
바보 거유	0	-1
고대 부정 의문	0	-1
부정 법관 선관위 부패 벌레 민주 집단	0	-1
전두환 찬양 미얀마 사태 참사 가족 사요 부채 사문소위조 문가 처가 수사 처벌	1	1
가난 가정 소년 공장 작업반장 고등학교 혼자 공부 중고등학교 졸업장 공부 변호사 사회 구조 문제 해결 시민운동 시장	0	-1
거짓 천국 지옥	0	-2
한쪽 언론 일상 증오 혐오	0	-2
거짓말	0	-1
그동안 거짓 프레임 검찰 박영수 검새 심판	0	-1
김수 거북이 소리 중언부언 아가리 행정가 경제 도움 경제 정책 실현 전환 대지 안중	1	1
대장동 개발 비리 본질 대장 개발 비리 본질 하나은행 몸통 하나은행 화천 대유 지분 컨소시엄 참여 하나은행 컨소시엄 자산 관리 유대 주주 머니투데이 소속 검찰 출입 출신 투자자 클럽 뇌물 문제 곽상도 의원 전직 검사 민정 수석 박영수 특검 검사 구속 특별 검사 전직 검사 김수남 검찰 총장 판사 권순일 법관 최재경 전직 검사 민정 수석 홍선근 머니투데이 간자 클럽 언론 홍선근 나머지 인물 요직 최순실 실세 녹취록 이익금 분배 작업 과정 자기 비리 세상 시장 성남시장 퇴임 이익금 분배 화천 대유 비리 사건 대장동 개발 사업 기술 설계 성남시 하나은행 컨소시엄 참여 업체 수익 배분 주체 원칙 투자 비율 배분 화천 대유 이익 배분 설계 클럽 구성원 토건 세력 법조 브로커 조중동 기득 언론 대장동 개발 사업 설계 비리 몸통 여론 몰이 가짜 뉴스	1	1
가난 구제 관계	0	-1
무스 검찰 공화국 비리 범죄 범죄 이력 시민 부산저축은행 비리 감독 담당 검찰 극단 선택 시민 여러분 심판	0	-2
중국 원전 산업 근본 한계 원전 정책 중국 가지 핵심 두뇌 기술자 모두뺐아 순식간	0	-1
행동 적극 참여 결심	1	1
거짓말	0	-1
세계 최초 온라인 팬클럽 대상 퇴임 목숨 세계사	1	1
거늬 주가 조작 학력 위조 천지 거늬	0	-1
특검 거부 범인	0	-1
희망	1	1
바보	0	-1
혼인	1	1
이프로 초밥 선택 분노	0	-1
대장동 공동 사업 이익 공공 환수 우리나라 도시 개발 사업 역사 전무후무 획기 성과	1	1
인정 인정 사과 개선 발짝	1	3
이익환수 거절	1	1
네거티브 싸움 작정	0	-1
인정 석상	1	1
화합 탕평 인사 통수	1	2
증거 정신 승리	0	-1
소외 노심초사 마음	0	-1
해명 악의	0	-1
대답 가치 서울대 법대 검찰 총장 지리	1	1
진실	1	1
니들 이제 정부 설움 직원 복직 니들 지하	0	-1
안목	1	1
수도 제주도 도움	1	1
거짓말	0	-1
김건희 경력 위조 거짓말	0	-2
실수	0	-1
반응 실수 바보 신천지 샤머니즘 해석	0	-2
중대 법대 장학 증서 위조	0	-1
바보 돼지	0	-1
레이 인터뷰 기본소득 중앙은행 무력 기본 전제 주장 판박이 전문 내용 반박 소리 보수 매체 소리 평생 한나라당 계열 경제학 재정 정책 호의 크루그먼 개소리 일축 필요 실증 증거 팩트 니들 경제학 팩트 용어 이론 학부 학년 수준	1	1
노예	0	-1
검찰 정경 심의 입시 지잡대 표창장 위조 명목 벌금형 징역 공정 판결 정경 판사 대장동 공수처 고발 상태	0	-1
범인 잡지	0	-1
자식 어머니 협박	0	-1
날강도 부폐 부족 무능 무속 의지	0	-1
개월 당장 소름	0	-1
기본 배려 예의 분노 불만 공감 이해 감정 이용 아무것 해결 분노 불만 예의 공감 세상 조금	0	-3
진실	1	1
새끼 사과 거짓말	0	-1
추진 성남 대장동 개발 사업 이대엽 시장 신영수 의원 주동 공공 개발 추진 포기 다음 민간 개발 추진 이대엽 시장 뇌물 수수 혐의 구속 바람 성남시장 시장 공공 개발 추진 소속 이명박 남경필 경기 도지사 성남시의회 의장 최윤 의장 총력 민간 개발 압박 방법 동원 시장 추진 공공 개발 시장 사업 시행 공공 개발 민간 개발 사업 타협안 결정 민관 합동 개발 사업	0	-2
바보 줄리 장모 신천지 무당	0	-1
성과 위주 시민 실망	0	-1
기분 고통	0	-1
눈치 왕따 소리	0	-1
능력 인정 환수 혜택 노력	1	3
지혜 라디오 목사	1	1
기축 통화 세계 통화량 천문학 무역 적자 유지 경제 수준 만족 현재 달러 점유 원화 기축 통화	1	1
충격 녹취	0	-1
여론 조사 적극	1	1
노예 빈익빈 부익부 세상	0	-1
감사	1	1
하느님 소리 능력	1	1
감사	1	1
현명 진심 걱정 마음 헌신 가식 걱정	0	-2
사업 부패 성남시 산하 민간 업자 성남시 개발 임명 모순 임명 변호사	0	-1
윤짜 대장동 덤탱이 성공	1	1
정상 가정 아이	1	1
기표 투표용지 부정 내란 행위 증거	0	-1
대답 회피 범인 대장 검사 몸통	0	-1
향상 남성	1	1
오늘 최악	0	-1
치욕	0	-1
멸공 축하	1	1
촛불 정부 완성	1	1
싸움	0	-1
통합 기본자세 필요 처음 남여 대결 구도 조장 결국 여성 폄하 조롱 지경	0	-1
리재명 사회주의 중궈 사랑	1	1
부자 차별	1	1
김어준 다음 최고	1	1
언론사 장악 조작 단체 이용 댓글 조작 거짓 선동 임명장 남발 마스크 부정 선관위	0	-2
정책 경쟁 말초 감각 자극 짜증 억지 네가티브 올인 수준 미달 천박 수구 꼴통 저질 행위 발본색원 엄단 추방	0	-3
대부분 거짓말 억지 무식 변명	0	-2
핑계 시대 개선	1	1
박빙 지지율 차이 상황 여성 부동 마지막 여성	0	-1
살인자 실수	0	-2
과거 부족	0	-1
특검 찬성 범인	0	-1
융합 지혜 철학	1	1
거짓말 일관 거지 거짓말 가지 가지	0	-2
혐오 자체	0	-1
개돼지 대로 대로 노비 염전 노예	0	-1
창피	0	-1
아베 시비 무역 분쟁 불매 한국	0	-1
추가 행사 무식 방법 전국 유권자 상대방 음해 뉴스 선동 발전 뽑느	1	1
윤도리도리	1	2
주가조작 자본주의 기득 악질 범죄	0	-1
대가리 함정 대가리 대깨 특검 몸통 대가리	0	-1
사랑	1	1
감사	1	1
얼굴 도둑 감옥	0	-2
방송 실망	0	-1
군부 발악 시대 선택 살림 최고	1	1
시민 경제 민생 발전 외국 동포 망신 걱정 도움 나이 걱정 선택	0	-1
용기	1	1
조국 사태 사주 낌새 개인 어른 천기 언론 유튭 세상 가지 조건 처음 중도 흡수 입당 경선 과정 이준석 홍준표 막판 철회 오늘 소통 유튜브 나머지 누설 경계 상황 변화 예의 주시 초조 마음 위기감 유시민 작용 작용 얘기 추세 조정 국면 에너지 변곡점 타격 수준 표결 진영 필요조건 월요일 바람 기대	1	1
바보	0	-1
작가 설명 한마디 촌철살인 정곡 존경	1	1
수사 특검 바보	0	-1
지역구 우상호 전수 조사 인근 중개소 군데 매물 거짓말 확인 발표	0	-1
마스크 마비 인민	0	-1
허경영 안티 채널 영상 시청 처음 마지막 기회 국회 의원 보수 명예직 축소 허경영 언론 세뇌 정신 나중 후회 기회	0	-1
특권 의식	1	1
인정 법사	1	1
중공 남침 일본 한국 원조 댓글 국적 의심	0	-1
지지자 마지막 발악	0	-1
부정 사전 차단	0	-1
대장동 진실	1	1
대답 범인	0	-1
요소 부족	0	-1
전문 지식 부족 분야 전문가 실무자 서포트 실수 실무자 판단 진행	0	-1
짜증	0	-1
검찰 검찰 걱정 검찰	0	-1
중대 연기자 부정 사전 투표함 주작 갈이 형상 기억 종이 다발 부정	0	-3
토시 거짓말	0	-1
본부장 걱정	0	-1
대장 본체 범죄자	0	-1
보복 동안 감옥	0	-1
남조선 중앙 통신 빙신 전과 범죄자 마피아 선전 언론	0	-1
신천지 영생 바보	0	-1
윤치호 범인	0	-1
대남 압도 자위 애초 절반 이탈 패배 원인 압도 잘못 대남 대남 결과 참패 원인 정치색 세대 마인드 부장 세대 느낌 꼰대 나이 유력	0	-1
승리	0	-1
부모 인지 본인 권모술수 성공 세력 원소 백성	1	1
수고 동네 어르신 거짓말 공약 잘못 깨꿋 응원	0	-1
거짓말 허위 사실 공표 선거법 위반 무효형	0	-1
방법 이익 환수	1	1
도리 도리 거짓말	1	1
돌머리	0	-1
승리	0	-1
초과 이익 환수 조항 성남 도시 개발 사장 황무 자리 음악 학원 강사 동규 성남 도시 개발 본부장 유동규 황무 시장실	1	1
엠비씨 사과 대장 범인 짓거리 사과	0	-1
승리	0	-1
가요 일반미 낙타 본부장 비리 천국 무능 거짓말	0	-1
부산 엘시티 민간 이익 개발 이익 환수 금액	1	2
박스 정신 승리	0	-1
피눈물 악마	0	-2
혼자 환각 부모 동반자 자식 고려 망상 세계 철기 시대 지식수준 세계 주민	0	-1
미운오리새끼 네꼭 승리 청와대	0	-1
내일 바보 생일	0	-1
특검 범인	0	-1
스트레스 만큼	0	-1
세계 역사 최초 사기꾼 접대부 출신 창녀 부인 탄생	0	-1
대장동 몸통 거짓 선전 결과	0	-1
완료 사랑 희망 행복 서민 주인 세상	1	3
경제 발전 성과 인정	1	2
지능 노력 부족	0	-1
협박 동영상 가세	0	-1
유딧 싸움	0	-1
오늘 최악	0	-1
편안 공정 상식 노력	1	1
도리 도리	1	2
역대 최고 명장면	1	1
이언주 능력	1	1
주장 핵심 판단 능력	1	1
만세 진보 합리 보수 뭉처야 행복	1	1
개벽 요지경 요즘 파평윤 창피	0	-1
위기 상황 이팅요ᆢ	0	-1
팩트 체크 업적 출산 세계 최하 출산 세계 유일 자리 혈세 낭비 결과 단기 알바 실제 실업자 추정 정부 발표 실업 금융 위기 역대 최악 추가 일자리 혈세 투입 결정 메갈 페미 자칭 성별 치기 이용 여성주의 정책 포퓰리즘 영합 한쪽 사상 정책 부작용 따름 가계 감소 지속 증가 역대 최대 소득 주도 성장 정책 최저 임금 급상승 자영업자 폐업 역대 최대 자영업 전체 일자리 자영업자 폐업 금융 위기 역대 최초 경제 마이너스 성장 분기 게임 정책 규모 영업 이익 국내 게임 대기업 넥슨 폭망시킴 중국 게임 기업 텐센트 컨소시엄 매각 협의 부동산 역대 정부 최대 상승 부익부 빈익빈 심화 중국 북한 실시 방송 인터넷 검열 표현 자유 침해 접속 방식 차단 연예인 외모 가이드 규제 이외 민노총 기업 사회주의 독재 정책 계획 시행 하기 참조 정부 역대 최악 경제 정부 정확 숫자 통계 근거 역대 최악 경제 바보 신년 유시민 신세	0	-5
바보	0	-1
친일 부정 대표	0	-1
기축 통화 부체 취지 국가 부채 가계 부채 여유 가계 부채 해결	1	1
성남시 도움 노력 진실	1	2
당일 투표장 투표소 관리관 인장 불법 인쇄 인장 거부 개인 도장 날인 요구	0	-1
행정가 검찰 전문가 운동권	1	1
불알 도리 도리	1	2
복희 무식 용감 짜장	1	1
부인 학력 위조 주가 조작 요양 급여 부정 수급	0	-2
훼방	0	-1
분류 고등학교 기술 과학고 예술 교육 제도 인지 부족	0	-1
입장 그때 지네 이익 성남시	1	1
재명이 범죄 아수라	0	-1
허경영 비참 참담 여성 어머니 애환	0	-1
대장동 주가 조작 개인 투자자 해먹 건보료 불법 수급 해먹 범인	0	-2
대상 뇌물 유리 공작 공작	1	1
차기 최고	1	1
국가 원수 욕심 전쟁 고생	0	-1
주장 얼굴 이름 발전	1	1
권순표 앵커 존경	1	1
인성 부정 사실 작자 인성 가족 꼬라지	0	-1
유시민 소리 가짜 계좌 추적 국립 호텔 준비	0	-1
시멘트 바닥 머리 경추 요추 추간판 협착 탈출증 척추 실금 꼬리뼈 통증 발가락 기계 상태 엄지발가락 턱관절 충격 혓바닥 입술 혓바닥 둘레 자국 구강 작열 입술 주위 머리 염증 근육 비듬 휴유증으 동맥 혈관 전신 마비 판검사 치료비 정신 보상 유장 애비 시한폭탄 여자 머리 웅큼 서울대 신경과 가바뉴 캡슐 중추 신경 처방 온몸 입술 부종 주변 발진 복시 현상 얼굴 주변 관자놀이 마비 이명현 발가락 머리 간헐 온몸 고통 메세지 상황 치료비 전액 보상 사과 마디 휘트니스 업무 과실 치상 기소 혐의 자기 직원 이름 직원 소리 피해자 요구 자동 소멸 치료비 전액 거짓말 관리자 책임 직원 이름 성명 불상 수사 중지 소리 판사 여론 하기 예전 접수 조사 검찰 개혁 시늉 접수 기소 처분 만큼 부당 벌금 약식 기소 범죄자 검찰 고소 가해자 기소 처분 뒷돈 의심	0	-9
작가 도움	1	1
걱정 시민 무식 김건 장모 걱정	0	-2
유시민 원님 최고 정의	1	1
신경 인생 걱정	0	-1
사전 결론 소년 승리	0	-1
구석 세계 인정 코리아 싸이코	1	1
존중	1	1
정부 취업 미혼 급여 부족 금전 무상	0	-1
근거 압도 정신 승리	0	-1
대장동 개발 투자금 이익금 배분 성남 설립 자본금 성남 도시 개발 공사 하나은행 컨소시엄 출발 설립 자본금 성남 법인체 기본 자본금 개발 투자금 하나은행 컨소시엄 마련 투자금 이익금 추정 성남시 이익 환수 현금 배당 현물 공사비 하나은행 컨소시움 하나은행 금융 화천 대유 천화 동인 성남 이익 환수 현물 공사비 기부 체납 별도 환수 대장 개발 지구 성남 시민 인프라 구축 성남시 공단 공원 조성 사업 배수지 설치 사업 고속 도로 확장 사업 북측 터널 개설 사업 성남시 설립 자본금 출자 투자금 사용 개발 이익금 환수 도시 개발 역사 최초	1	2
승리	0	-1
코로나 피해 기업 공뭔 유일	0	-1
한숨	0	-1
범죄자 대통 조선 언론사	0	-1
거짓말 실수	0	-2
희망 회로 도리기 유시민 막판 방송	1	1
기본 상식 꼴통 특권 적폐 검사	1	1
최고	1	1
약속 외교 외교 수출 손해 기업	0	-1
악마	0	-1
부동 적극 군대 기피자 전쟁 적극 도망 열차 구둣발 새치기 쓰레기	1	2
김어준 최배근 방송 망상	0	-1
벚꽃 은메달 축하	1	1
한국 여성 유권자 정당 기대 기대 일베	1	2
후회	0	-1
잘못 인정 참회 대인	1	1
예상 진실 지지자 마디 심정 지지자 심판	1	1
방송국 해체 진실 보도	1	1
죄명 신중 국회의원 마음 죄명 죄명 마음	1	1
유시민 부정 조작 전문 유시민 짐승	0	-1
전과 대장동 사기 설계 김부선 가짜 총각	0	-1
주작 약속 인물	0	-1
외면 후회	0	-1
중요 안전 신뢰	1	2
친구	1	1
식약처 조사 에라퉷 감사 당장 착수 망신 회사 불량 식품 태산	0	-1
대장동 재연 법관 의심	0	-1
정상	1	1
민주주의 완성 단계	1	1
거짓말 자동	0	-1
시뇨리지 효과 국제 유통 이익 고용	1	1
추미애 쫒아 검찰 검찰 총장 수뇌부 추미애 임명 사냥개 검찰 일당 범죄인 대화 내용 증거 좌파 언론 대장동 법관 법조인 수사 대장동 짜깁기 증거 작태 단체 대깨민 지능 수준 지능 환장 콜라	0	-1
무죄 유죄 판국	0	-1
거짓말 노이해	0	-1
현명 진심 걱정 마음 헌신 가식 걱정	0	-2
사랑 가족	1	1
언론 공정 검찰 언론 편파 놀음 엠비씨 감사 노무현 검찰 언론 구김	1	1
비리 부패 위조 달인	0	-1
결국 발전 기준	1	1
최고	1	1
거짓말	0	-1
오늘 도리 도리 자충수 발목 도리 대통령직 특검 꼬리 특검 도둑놈	1	3
정책 경쟁 말초 감각 자극 짜증 억지 네가티브 올인 수준 미달 천박 수구 꼴통 저질 행위 발본색원 엄단 추방	0	-3
해외 대통 사이비 집단 법사 집단 해외 대통 일반인 일반인 상식 이해 인정	1	1
